ID,Vial,Day,Type,Site,Transect,DistancePrimary,DistanceSecondary,DistanceClosest,Contents,Group,Trophic,Flight,Abundance,Biomass
S2/A3-P,A3-2.3,4,Pitfall,3,A,179,17,17,TipuliA,Diptera,Herbivore,Strong,0.5,0.2
S2/A3-P,A3-2.4,4,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,1,0.05
S2/A3-P,A3-2.4,4,Pitfall,3,A,179,17,17,Hymeno,Hymenoptera,General,Strong,0.5,4.1
S2/A3-P,A3-2.4,4,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,55.55
S2/A3-P,A3-2.4,4,Pitfall,3,A,179,17,17,LioQua,Carabid,Predator,Moderate,1,0.85
S2/A3-P,A3-2.4,4,Pitfall,3,A,179,17,17,OchRos,Staphylinid,Predator,Weak,0.5,0.5
S2/A3-P,A3-2.4,4,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,1,4.15
S2/A3-P,A3-2.4,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,2
S2/A3-P,A3-2.4,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,1,3.7
S2/A3-P,A3-2.5,4,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.5,0.05
S2/A3-P,A3-2.5,4,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,1.5,3.5
S2/A3-P,A3-2.5,4,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,1.55
S2/A3-P,A3-2.5,4,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,0.5,1.45
S2/B3-P,B3-1.1,4,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,2.5,6.8
S2/B3-P,B3-1.1,4,Pitfall,3,B,70,84,70,Formi1W,Ant,General,None,0.5,0.15
S2/B3-P,B3-1.1,4,Pitfall,3,B,70,84,70,PhiRuf,Staphylinid,Predator,Weak,0.5,0.05
S2/B3-P,B3-1.1,4,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,1,0.55
S2/B3-P,B3-1.2,4,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.5,0.05
S2/B3-P,B3-1.2,4,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.5,1.1
S2/B3-P,B3-1.2,4,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,1.9
S2/B3-P,B3-1.2,4,Pitfall,3,B,70,84,70,PhiRuf,Staphylinid,Predator,Weak,0.5,0.05
S2/B3-P,B3-1.2,4,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,3.5,0.9
S2/B3-P,B3-1.3,4,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,0.5,1.35
S2/B3-P,B3-1.3,4,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,1,0.05
S2/B3-P,B3-1.3,4,Pitfall,3,B,70,84,70,HemiptA,Misc,General,Weak,0.5,0.05
S2/B3-P,B3-1.3,4,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.5,25.55
S2/B3-P,B3-1.3,4,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.5,1.85
S2/B3-P,B3-1.3,4,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,2,0.7
S2/B3-P,B3-1.4,4,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,1,3.15
S2/B3-P,B3-1.4,4,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.5,1.3
S2/B3-P,B3-1.4,4,Pitfall,3,B,70,84,70,NebPic,Carabid,Predator,Moderate,0.5,28.65
S2/B3-P,B3-1.4,4,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,2.65
S2/B3-P,B3-1.4,4,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,0.5,0.05
S2/B3-P,B3-1.5,4,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,1,2
S2/B3-P,B3-1.5,4,Pitfall,3,B,70,84,70,Formi1W,Ant,General,None,0.5,0.05
S2/B3-P,B3-1.5,4,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,1.5,0.3
S2/B3-P,B3-2.1,4,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,0.5,1.3
S2/B3-P,B3-2.1,4,Pitfall,3,B,70,84,70,HemiptA,Misc,General,Weak,0.5,0.05
S2/B3-P,B3-2.1,4,Pitfall,3,B,70,84,70,PhiRuf,Staphylinid,Predator,Weak,0.5,0.25
S2/B3-P,B3-2.2,4,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,2,3.55
S2/B3-P,B3-2.2,4,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,1,0.05
S2/B3-P,B3-2.2,4,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,4.4
S2/B3-P,B3-2.2,4,Pitfall,3,B,70,84,70,PhiRuf,Staphylinid,Predator,Weak,0.5,0.05
S2/B3-P,B3-2.3,4,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,3.5,8.9
S2/B3-P,B3-2.3,4,Pitfall,3,B,70,84,70,HemiptA,Misc,General,Weak,0.5,0.1
S2/B3-P,B3-2.3,4,Pitfall,3,B,70,84,70,PhiRuf,Staphylinid,Predator,Weak,0.5,0.05
S2/B3-P,B3-2.4,4,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,1.5,4.9
S2/B3-P,B3-2.4,4,Pitfall,3,B,70,84,70,Dipte1L,Diptera,General,None,0.5,24.35
S2/B3-P,B3-2.4,4,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,1,3
S2/B3-P,B3-2.4,4,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.5,21.15
S2/B3-P,B3-2.4,4,Pitfall,3,B,70,84,70,LioQua,Carabid,Predator,Moderate,0.5,0.6
S2/B3-P,B3-2.4,4,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.5,1.65
S2/B3-P,B3-2.4,4,Pitfall,3,B,70,84,70,PhiRuf,Staphylinid,Predator,Weak,1,0.05
S2/B3-P,B3-2.5,4,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.5,0.05
S2/B3-P,B3-2.5,4,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,1,3.5
S2/B3-P,B3-2.5,4,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,1,3.25
S2/B3-P,B3-2.5,4,Pitfall,3,B,70,84,70,HemiptA,Misc,General,Weak,0.5,0.05
S2/B3-P,B3-2.5,4,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.5,35.35
S2/B3-P,B3-2.5,4,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.5,2
S2/B3-P,B3-2.5,4,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,1.7
S2/B3-P,B3-2.5,4,Pitfall,3,B,70,84,70,PhiRuf,Staphylinid,Predator,Weak,0.5,0.05
S2/A3-A,A3-Sur,5,Aquatic,3,A,179,17,17,LeuSpp,Aquatic,Detritivore,None,2,0.2
S2/A3-A,A3-Sur,5,Aquatic,3,A,179,17,17,SerIgn,Aquatic,Predator,None,3,0.7
S2/B3-A,B3-Sur,5,Aquatic,3,B,70,84,70,GamSpp,Aquatic,Detritivore,None,1,3.4
S2/B3-A,B3-Sur,5,Aquatic,3,B,70,84,70,LeuSpp,Aquatic,Detritivore,None,1,0.1
S2/B3-A,B3-Sur,5,Aquatic,3,B,70,84,70,RhaSpp,Aquatic,General,None,1,4.4
S2/B3-A,B3-Sur,5,Aquatic,3,B,70,84,70,RhiSpp,Aquatic,Detritivore,None,3,2.4
S2/B3-A,B3-Sur,5,Aquatic,3,B,70,84,70,SerIgn,Aquatic,Predator,None,6,2
S3/A3-P,A3-1.1,8,Pitfall,3,A,179,17,17,BemPun,Carabid,Predator,Moderate,0.25,0.6
S3/A3-P,A3-1.1,8,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.25,0.05
S3/A3-P,A3-1.1,8,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.25,11.525
S3/A3-P,A3-1.1,8,Pitfall,3,A,179,17,17,NebPic,Carabid,Predator,Moderate,0.25,14.05
S3/A3-P,A3-1.1,8,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,0.25,0.675
S3/A3-P,A3-1.1,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.75,3.1
S3/A3-P,A3-1.2,8,Pitfall,3,A,179,17,17,Aphidi,Misc,Herbivore,Moderate,0.25,0.05
S3/A3-P,A3-1.2,8,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.25,0.15
S3/A3-P,A3-1.2,8,Pitfall,3,A,179,17,17,Formi1A,Ant,General,None,0.25,0.65
S3/A3-P,A3-1.2,8,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.25,18.975
S3/A3-P,A3-1.2,8,Pitfall,3,A,179,17,17,LioQua,Carabid,Predator,Moderate,0.25,0.3
S3/A3-P,A3-1.2,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.25,0.875
S3/A3-P,A3-1.2,8,Pitfall,3,A,179,17,17,PerAer,Carabid,Predator,Moderate,0.25,0.1
S3/A3-P,A3-1.3,8,Pitfall,3,A,179,17,17,ArcCinA,Spider,Predator,None,0.25,14.3
S3/A3-P,A3-1.3,8,Pitfall,3,A,179,17,17,BemPun,Carabid,Predator,Moderate,0.25,1.025
S3/A3-P,A3-1.3,8,Pitfall,3,A,179,17,17,ElaterA,Misc,General,Moderate,0.25,0.4
S3/A3-P,A3-1.3,8,Pitfall,3,A,179,17,17,LioQua,Carabid,Predator,Moderate,0.25,0.2
S3/A3-P,A3-1.3,8,Pitfall,3,A,179,17,17,NebPic,Carabid,Predator,Moderate,0.25,9.8
S3/A3-P,A3-1.3,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,1.75
S3/A3-P,A3-1.4,8,Pitfall,3,A,179,17,17,BemFas,Carabid,Predator,Moderate,0.25,0.9
S3/A3-P,A3-1.4,8,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,37.85
S3/A3-P,A3-1.4,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.25,1.575
S3/A3-P,A3-1.4,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.25,1.575
S3/A3-P,A3-1.4,8,Pitfall,3,A,179,17,17,TipuliA,Diptera,Herbivore,Strong,0.25,0.3
S3/A3-P,A3-1.5,8,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.25,0.1
S3/A3-P,A3-1.5,8,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.5,2.55
S3/A3-P,A3-1.5,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.25,0.95
S3/A3-P,A3-1.5,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.25,1.275
S3/A3-P,A3-1.5,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,1,4.875
S3/A3-P,A3-2.1,8,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.25,0.025
S3/A3-P,A3-2.1,8,Pitfall,3,A,179,17,17,LioQua,Carabid,Predator,Moderate,0.25,0.2
S3/A3-P,A3-2.1,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,1.575
S3/A3-P,A3-2.1,8,Pitfall,3,A,179,17,17,TipuliA,Diptera,Herbivore,Strong,0.25,0.125
S3/A3-P,A3-2.2,8,Pitfall,3,A,179,17,17,BemFas,Carabid,Predator,Moderate,0.5,0.725
S3/A3-P,A3-2.2,8,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,0.25,0.75
S3/A3-P,A3-2.2,8,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,1.275
S3/A3-P,A3-2.2,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.25,0.75
S3/A3-P,A3-2.2,8,Pitfall,3,A,179,17,17,PhiRuf,Staphylinid,Predator,Weak,0.25,0.225
S3/A3-P,A3-2.3,8,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.5,0.15
S3/A3-P,A3-2.3,8,Pitfall,3,A,179,17,17,BemTes,Carabid,Predator,Moderate,0.25,0.35
S3/A3-P,A3-2.3,8,Pitfall,3,A,179,17,17,ColeopL,Misc,General,None,0.25,0.15
S3/A3-P,A3-2.3,8,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.75,14.65
S3/A3-P,A3-2.3,8,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,0.75,2.375
S3/A3-P,A3-2.3,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,1.15
S3/A3-P,A3-2.3,8,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,0.25,1.3
S3/A3-P,A3-2.4,8,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.5,0.075
S3/A3-P,A3-2.4,8,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.25,0.05
S3/A3-P,A3-2.4,8,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.75,27.675
S3/A3-P,A3-2.4,8,Pitfall,3,A,179,17,17,LioQua,Carabid,Predator,Moderate,1.25,0.65
S3/A3-P,A3-2.4,8,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,0.75,2.325
S3/A3-P,A3-2.4,8,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.25,1.725
S3/A3-P,A3-2.4,8,Pitfall,3,A,179,17,17,ScoGra,Staphylinid,Predator,Weak,0.25,0.075
S3/A3-P,A3-2.5,8,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.25,0.65
S3/A3-P,A3-2.5,8,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.75,4.65
S3/A3-P,A3-2.5,8,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,0.25,0.2
S3/B3-P,B3-1.1,8,Pitfall,3,B,70,84,70,Aphidi,Misc,Herbivore,Moderate,0.25,0.125
S3/B3-P,B3-1.1,8,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.5,1.375
S3/B3-P,B3-1.1,8,Pitfall,3,B,70,84,70,Mirida,Misc,Herbivore,Weak,0.25,0.5
S3/B3-P,B3-1.1,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.25,1.025
S3/B3-P,B3-1.1,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,2.025
S3/B3-P,B3-1.2,8,Pitfall,3,B,70,84,70,HemiptA,Misc,General,Weak,0.25,0.075
S3/B3-P,B3-1.2,8,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.25,2.025
S3/B3-P,B3-1.2,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,2.95
S3/B3-P,B3-1.2,8,Pitfall,3,B,70,84,70,TipuliA,Diptera,Herbivore,Strong,0.25,0.075
S3/B3-P,B3-1.3,8,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,0.25,1.15
S3/B3-P,B3-1.3,8,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.25,1.35
S3/B3-P,B3-1.3,8,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.25,0.6
S3/B3-P,B3-1.3,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.25,0.925
S3/B3-P,B3-1.3,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.25,0.975
S3/B3-P,B3-1.3,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.25,1.375
S3/B3-P,B3-1.3,8,Pitfall,3,B,70,84,70,TipuliA,Diptera,Herbivore,Strong,0.25,0.05
S3/B3-P,B3-1.4,8,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,0.25,0.675
S3/B3-P,B3-1.4,8,Pitfall,3,B,70,84,70,CeratoA,Diptera,General,Strong,0.25,0.025
S3/B3-P,B3-1.4,8,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.75,1.5
S3/B3-P,B3-1.4,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,1.025
S3/B3-P,B3-1.4,8,Pitfall,3,B,70,84,70,ScoGra,Staphylinid,Predator,Weak,0.25,0.025
S3/B3-P,B3-1.4,8,Pitfall,3,B,70,84,70,TipuliA,Diptera,Herbivore,Strong,0.25,0.1
S3/B3-P,B3-1.5,8,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,0.5,1.35
S3/B3-P,B3-1.5,8,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.5,0.875
S3/B3-P,B3-1.5,8,Pitfall,3,B,70,84,70,HemiptA,Misc,General,Weak,0.25,0.05
S3/B3-P,B3-1.5,8,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.25,0.7
S3/B3-P,B3-1.5,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.25,0.85
S3/B3-P,B3-1.5,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,2.025
S3/B3-P,B3-1.5,8,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.25,0.4
S3/B3-P,B3-2.1,8,Pitfall,3,B,70,84,70,CeratoA,Diptera,General,Strong,0.25,0.025
S3/B3-P,B3-2.1,8,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,1.25,4.275
S3/B3-P,B3-2.1,8,Pitfall,3,B,70,84,70,ScoGra,Staphylinid,Predator,Weak,0.25,0.025
S3/B3-P,B3-2.1,8,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,0.25,0.025
S3/B3-P,B3-2.2,8,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.25,0.225
S3/B3-P,B3-2.2,8,Pitfall,3,B,70,84,70,BemFas,Carabid,Predator,Moderate,0.5,1.475
S3/B3-P,B3-2.2,8,Pitfall,3,B,70,84,70,CeratoA,Diptera,General,Strong,0.25,0.05
S3/B3-P,B3-2.2,8,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.25,0.325
S3/B3-P,B3-2.2,8,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.75,24.8
S3/B3-P,B3-2.2,8,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.25,0.875
S3/B3-P,B3-2.2,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.25,0.525
S3/B3-P,B3-2.2,8,Pitfall,3,B,70,84,70,TipuliA,Diptera,Herbivore,Strong,0.25,0.075
S3/B3-P,B3-2.3,8,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.25,0.125
S3/B3-P,B3-2.3,8,Pitfall,3,B,70,84,70,BemPun,Carabid,Predator,Moderate,0.5,1.475
S3/B3-P,B3-2.3,8,Pitfall,3,B,70,84,70,CeratoA,Diptera,General,Strong,0.25,0.05
S3/B3-P,B3-2.3,8,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.5,1.125
S3/B3-P,B3-2.3,8,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,1.25,34.75
S3/B3-P,B3-2.3,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.25,0.725
S3/B3-P,B3-2.3,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.5,1.65
S3/B3-P,B3-2.4,8,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.25,0.575
S3/B3-P,B3-2.4,8,Pitfall,3,B,70,84,70,LabRip,Earwig,Predator,None,0.25,14.75
S3/B3-P,B3-2.4,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.25,1.15
S3/B3-P,B3-2.4,8,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.5,1.15
S3/B3-P,B3-2.5,8,Pitfall,3,B,70,84,70,BemDec,Carabid,Predator,Moderate,0.75,0.375
S3/B3-P,B3-2.5,8,Pitfall,3,B,70,84,70,BemFas,Carabid,Predator,Moderate,0.25,0.625
S3/B3-P,B3-2.5,8,Pitfall,3,B,70,84,70,CeratoA,Diptera,General,Strong,0.75,0.15
S3/B3-P,B3-2.5,8,Pitfall,3,B,70,84,70,DipterA,Diptera,General,Strong,0.25,0.525
S3/B3-P,B3-2.5,8,Pitfall,3,B,70,84,70,Formi2,Ant,General,None,0.25,1.325
S3/B3-P,B3-2.5,8,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,0.25,1.7
S3/B3-P,B3-2.5,8,Pitfall,3,B,70,84,70,PirLat,Spider,Predator,None,0.25,0.3
S3/B3-P,B3-2.5,8,Pitfall,3,B,70,84,70,ThiDil,Staphylinid,Predator,Weak,0.25,0.15
S3/A3-A,A3-Sur,9,Aquatic,3,A,179,17,17,LeuSpp,Aquatic,Detritivore,None,3,1.8
S3/B3-A,B3-Sur,9,Aquatic,3,B,70,84,70,ChironL,Aquatic,General,None,3,1.4
S3/B3-A,B3-Sur,9,Aquatic,3,B,70,84,70,ElaterA,Misc,General,Moderate,5,0.4
S3/B3-A,B3-Sur,9,Aquatic,3,B,70,84,70,LeuSpp,Aquatic,Detritivore,None,1,0.2
S3/B3-A,B3-Sur,9,Aquatic,3,B,70,84,70,SerIgn,Aquatic,Predator,None,12,2.7
S4/A3-P,A3-1.1,10,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.5,0.1
S4/A3-P,A3-1.1,10,Pitfall,3,A,179,17,17,ElaterA,Misc,General,Moderate,0.5,0.3
S4/A3-P,A3-1.1,10,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,45.85
S4/A3-P,A3-1.1,10,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,0.5,1.95
S4/A3-P,A3-1.1,10,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,2.5,9.75
S4/A3-P,A3-1.2,10,Pitfall,3,A,179,17,17,Formi1W,Ant,General,None,0.5,0.15
S4/A3-P,A3-1.2,10,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,16.3
S4/A3-P,A3-1.2,10,Pitfall,3,A,179,17,17,PaeRub,Staphylinid,Predator,Weak,2,6.2
S4/A3-P,A3-1.2,10,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,1.5,5.95
S4/A3-P,A3-1.2,10,Pitfall,3,A,179,17,17,TipuliA,Diptera,Herbivore,Strong,1,0.4
S4/A3-P,A3-1.3,10,Pitfall,3,A,179,17,17,ColeopA,Misc,General,Moderate,0.5,0.1
S4/A3-P,A3-1.3,10,Pitfall,3,A,179,17,17,Hymeno,Hymenoptera,General,Strong,0.5,0.05
S4/A3-P,A3-1.3,10,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.5,3.35
S4/A3-P,A3-1.3,10,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,2
S4/A3-P,A3-1.3,10,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,2.35
S4/A3-P,A3-1.3,10,Pitfall,3,A,179,17,17,TipuliA,Diptera,Herbivore,Strong,0.5,0.05
S4/A3-P,A3-1.4,10,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,1,0.35
S4/A3-P,A3-1.4,10,Pitfall,3,A,179,17,17,BemFas,Carabid,Predator,Moderate,0.5,1.3
S4/A3-P,A3-1.4,10,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.5,0.15
S4/A3-P,A3-1.4,10,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,2
S4/A3-P,A3-1.4,10,Pitfall,3,A,179,17,17,ScoGra,Staphylinid,Predator,Weak,0.5,0.2
S4/A3-P,A3-1.5,10,Pitfall,3,A,179,17,17,HemiptA,Misc,General,Weak,1.5,0.15
S4/A3-P,A3-1.5,10,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,2,12.85
S4/A3-P,A3-2.1,10,Pitfall,3,A,179,17,17,ArcCinA,Spider,Predator,None,0.5,32.55
S4/A3-P,A3-2.1,10,Pitfall,3,A,179,17,17,Clubio,Spider,Predator,None,0.5,0.05
S4/A3-P,A3-2.1,10,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.5,5.85
S4/A3-P,A3-2.1,10,Pitfall,3,A,179,17,17,LioQua,Carabid,Predator,Moderate,0.5,0.3
S4/A3-P,A3-2.1,10,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,1.5,5.9
S4/A3-P,A3-2.2,10,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.5,0.15
S4/A3-P,A3-2.2,10,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1.5,6.5
S4/A3-P,A3-2.2,10,Pitfall,3,A,179,17,17,NebPic,Carabid,Predator,Moderate,0.5,23.05
S4/A3-P,A3-2.2,10,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,0.95
S4/A3-P,A3-2.3,10,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.5,0.25
S4/A3-P,A3-2.3,10,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.5,0.25
S4/A3-P,A3-2.3,10,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,2.85
S4/A3-P,A3-2.3,10,Pitfall,3,A,179,17,17,TipuliA,Diptera,Herbivore,Strong,0.5,0.1
S4/A3-P,A3-2.4,10,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,1,0.25
S4/A3-P,A3-2.4,10,Pitfall,3,A,179,17,17,BemTes,Carabid,Predator,Moderate,0.5,0.4
S4/A3-P,A3-2.4,10,Pitfall,3,A,179,17,17,CeratoA,Diptera,General,Strong,0.5,0.1
S4/A3-P,A3-2.4,10,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,1,14.25
S4/A3-P,A3-2.4,10,Pitfall,3,A,179,17,17,PirLat,Spider,Predator,None,1,4.7
S4/A3-P,A3-2.5,10,Pitfall,3,A,179,17,17,BemDec,Carabid,Predator,Moderate,0.5,0.1
S4/A3-P,A3-2.5,10,Pitfall,3,A,179,17,17,ColeopA,Misc,General,Moderate,0.5,0.15
S4/A3-P,A3-2.5,10,Pitfall,3,A,179,17,17,DipterA,Diptera,General,Strong,0.5,0.7
S4/A3-P,A3-2.5,10,Pitfall,3,A,179,17,17,Hymeno,Hymenoptera,General,Strong,0.5,0.25
S4/A3-P,A3-2.5,10,Pitfall,3,A,179,17,17,LabRip,Earwig,Predator,None,0.5,0.2
S4/A3-P,A3-2.5,10,Pitfall,3,A,179,17,17,ParWag,Spider,Predator,None,0.5,1.9
S4/B3-P,B3-1.2,10,Pitfall,3,B,70,84,70,ColeopL,Misc,General,None,0.5,0.05
S4/B3-P,B3-1.2,10,Pitfall,3,B,70,84,70,PaeRub,Staphylinid,Predator,Weak,0.5,1.15
S4/B3-P,B3-1.2,10,Pitfall,3,B,70,84,70,ParWag,Spider,Predator,None,1,4.35
S4/B3-P,B3-1.2,10,Pitfall,3,B,70,84,70,PhiRuf,Staphylinid,Predator,Weak,0.5,0.05
